var_name,file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dateTime_X,dateTime_Y,diff_time,n,Slope,RMSE,MAPE,Bias,Error
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T110400_RHOW.csv,VIIRS_J1,Hyp,19.449856,35.898346,19.429983,35.909317,2.17,2024-08-10T09:30:01Z,2024-08-10T09:04:00Z,26,5,0.92,0.0031,23.9,-14.8,14.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T110900_RHOW.csv,Hyp,VIIRS_J1,19.424367,35.90945,19.449856,35.898346,2.61,2024-08-10T09:09:00Z,2024-08-10T09:30:01Z,21,5,1.13,0.0031,14.8,13,13
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T110900_RHOW.csv,VIIRS_J1,Hyp,19.449856,35.898346,19.424367,35.90945,2.61,2024-08-10T09:30:01Z,2024-08-10T09:09:00Z,21,5,0.89,0.0031,13.1,-13,13
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T111800_RHOW.csv,Hyp,VIIRS_J1,19.402033,35.909333,19.384123,35.901157,1.85,2024-08-10T09:18:00Z,2024-08-10T09:30:01Z,12,5,1.04,0.001,7.9,3.5,4.5
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T111800_RHOW.csv,VIIRS_J1,Hyp,19.384123,35.901157,19.402033,35.909333,1.85,2024-08-10T09:30:01Z,2024-08-10T09:18:00Z,12,5,0.96,0.001,9.1,-3.5,4.5
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T113000_RHOW.csv,Hyp,VIIRS_J1,19.374117,35.909317,19.394764,35.895962,2.38,2024-08-10T09:30:00Z,2024-08-10T09:30:01Z,0,5,1.05,0.0016,7.1,6.2,6.2
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T113000_RHOW.csv,VIIRS_J1,Hyp,19.394764,35.895962,19.374117,35.909317,2.38,2024-08-10T09:30:01Z,2024-08-10T09:30:00Z,0,5,0.95,0.0016,6.4,-6.2,6.2
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T114500_RHOW.csv,Hyp,VIIRS_J1,19.3462,35.9094,19.366285,35.898117,2.2,2024-08-10T09:45:00Z,2024-08-10T09:30:01Z,15,5,1.04,0.0023,54.4,12.9,12.9
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T114500_RHOW.csv,VIIRS_J1,Hyp,19.366285,35.898117,19.3462,35.9094,2.2,2024-08-10T09:30:01Z,2024-08-10T09:45:00Z,15,5,0.96,0.0023,24.5,-12.9,12.9
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T120000_RHOW.csv,Hyp,VIIRS_J1,19.312733,35.90995,19.337765,35.900265,2.5,2024-08-10T10:00:00Z,2024-08-10T09:30:01Z,30,5,1.04,0.0017,16.6,9.7,9.7
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T120000_RHOW.csv,VIIRS_J1,Hyp,19.337765,35.900265,19.312733,35.90995,2.5,2024-08-10T09:30:01Z,2024-08-10T10:00:00Z,30,5,0.96,0.0017,13.3,-9.7,9.7
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T123000_RHOW.csv,Hyp,VIIRS_J1,19.24585,35.910683,19.262632,35.901485,1.83,2024-08-10T10:30:00Z,2024-08-10T09:30:01Z,60,5,0.97,7e-4,4.3,-1.3,2.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T123000_RHOW.csv,VIIRS_J1,Hyp,19.262632,35.901485,19.24585,35.910683,1.83,2024-08-10T09:30:01Z,2024-08-10T10:30:00Z,60,5,1.03,7e-4,4.1,1.3,2.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T124500_RHOW.csv,Hyp,VIIRS_J1,19.212333,35.911117,19.233931,35.903618,2.12,2024-08-10T10:45:00Z,2024-08-10T09:30:01Z,75,5,1,0.0015,32.5,9.7,9.7
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T124500_RHOW.csv,VIIRS_J1,Hyp,19.233931,35.903618,19.212333,35.911117,2.12,2024-08-10T09:30:01Z,2024-08-10T10:45:00Z,75,5,1,0.0015,18.7,-9.7,9.7
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T131500_RHOW.csv,Hyp,VIIRS_J1,19.1341,35.9121,19.158339,35.904781,2.33,2024-08-10T11:15:00Z,2024-08-10T09:30:01Z,105,5,0.95,0.0021,16.8,-8.6,8.6
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T131500_RHOW.csv,VIIRS_J1,Hyp,19.158339,35.904781,19.1341,35.9121,2.33,2024-08-10T09:30:01Z,2024-08-10T11:15:00Z,105,5,1.05,0.0021,27.1,8.6,8.6
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T133000_RHOW.csv,Hyp,VIIRS_J1,19.10065,35.912517,19.123156,35.902504,2.32,2024-08-10T11:30:00Z,2024-08-10T09:30:01Z,120,5,0.97,0.0019,16.9,-7.3,7.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240810T133000_RHOW.csv,VIIRS_J1,Hyp,19.123156,35.902504,19.10065,35.912517,2.32,2024-08-10T09:30:01Z,2024-08-10T11:30:00Z,120,5,1.03,0.0019,27.5,7.3,7.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240811T074900_RHOW.csv,Hyp,VIIRS_J1,16.613517,36.048567,16.520161,36.015144,9.19,2024-08-11T05:49:00Z,2024-08-11T09:12:01Z,203,5,1.05,0.0016,27.6,7.3,7.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240811T074900_RHOW.csv,VIIRS_J1,Hyp,16.520161,36.015144,16.613517,36.048567,9.19,2024-08-11T09:12:01Z,2024-08-11T05:49:00Z,203,5,0.96,0.0016,17.9,-7.3,7.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240811T091600_RHOW.csv,Hyp,VIIRS_J1,16.499767,36.0423,16.529566,36.027592,3.14,2024-08-11T07:16:00Z,2024-08-11T09:12:01Z,116,5,1.17,0.0035,22,18.5,18.5
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240811T091600_RHOW.csv,VIIRS_J1,Hyp,16.529566,36.027592,16.499767,36.0423,3.14,2024-08-11T09:12:01Z,2024-08-11T07:16:00Z,116,5,0.85,0.0035,17.8,-18.5,18.5
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240811T111600_RHOW.csv,Hyp,VIIRS_J1,16.4092,36.04515,16.439749,36.064751,3.51,2024-08-11T09:16:00Z,2024-08-11T10:54:00Z,98,5,0.94,0.0019,28.8,-14,14
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240811T111600_RHOW.csv,VIIRS_J1,Hyp,16.439749,36.064751,16.4092,36.04515,3.51,2024-08-11T10:54:00Z,2024-08-11T09:16:00Z,98,5,1.06,0.0019,666.6,14,14
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T095200_RHOW.csv,Hyp,VIIRS_J1,15.165133,36.586,15.202907,36.570126,3.81,2024-08-12T07:52:00Z,2024-08-12T08:54:01Z,62,5,1.12,0.0018,25.3,4.1,5.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T095200_RHOW.csv,VIIRS_J1,Hyp,15.202907,36.570126,15.165133,36.586,3.81,2024-08-12T08:54:01Z,2024-08-12T07:52:00Z,62,5,0.89,0.0018,886,-4.1,5.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T104500_RHOW.csv,Hyp,VIIRS_J1,15.143233,36.57005,15.167228,36.556126,2.65,2024-08-12T08:45:00Z,2024-08-12T10:36:00Z,111,5,1.12,0.0015,16.9,6.1,9.2
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T104500_RHOW.csv,VIIRS_J1,Hyp,15.167228,36.556126,15.143233,36.57005,2.65,2024-08-12T10:36:00Z,2024-08-12T08:45:00Z,111,5,0.89,0.0015,30.8,-6.1,9.2
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T111500_RHOW.csv,Hyp,VIIRS_J1,15.129567,36.56835,15.154676,36.545361,3.4,2024-08-12T09:15:00Z,2024-08-12T10:36:00Z,81,5,1.05,5e-4,15.3,-0.5,3.5
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T111500_RHOW.csv,VIIRS_J1,Hyp,15.154676,36.545361,15.129567,36.56835,3.4,2024-08-12T10:36:00Z,2024-08-12T09:15:00Z,81,5,0.95,5e-4,36.8,0.5,3.5
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T113400_RHOW.csv,Hyp,VIIRS_J1,15.132283,36.584083,15.166183,36.565945,3.64,2024-08-12T09:34:00Z,2024-08-12T10:36:00Z,62,5,1.03,4e-4,12,-0.8,2
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T113400_RHOW.csv,VIIRS_J1,Hyp,15.166183,36.565945,15.132283,36.584083,3.64,2024-08-12T10:36:00Z,2024-08-12T09:34:00Z,62,5,0.97,4e-4,22.1,0.8,2
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T113700_RHOW.csv,Hyp,VIIRS_J1,15.134183,36.588333,15.165146,36.575764,3.1,2024-08-12T09:37:00Z,2024-08-12T10:36:00Z,59,5,1.03,4e-4,14.8,-1.1,1.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T113700_RHOW.csv,VIIRS_J1,Hyp,15.165146,36.575764,15.134183,36.588333,3.1,2024-08-12T10:36:00Z,2024-08-12T09:37:00Z,59,5,0.97,4e-4,34.5,1.1,1.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T114500_RHOW.csv,Hyp,VIIRS_J1,15.140083,36.601033,15.164115,36.585583,2.75,2024-08-12T09:45:00Z,2024-08-12T10:36:00Z,51,5,1.13,0.0016,19,3.8,10.2
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T114500_RHOW.csv,VIIRS_J1,Hyp,15.164115,36.585583,15.140083,36.601033,2.75,2024-08-12T10:36:00Z,2024-08-12T09:45:00Z,51,5,0.88,0.0016,38.5,-3.8,10.2
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T120000_RHOW.csv,Hyp,VIIRS_J1,15.1553,36.6225,15.184217,36.656387,4.57,2024-08-12T10:00:00Z,2024-08-12T10:36:00Z,36,5,0.9,0.0028,29.1,-19.8,19.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240812T120000_RHOW.csv,VIIRS_J1,Hyp,15.184217,36.656387,15.1553,36.6225,4.57,2024-08-12T10:36:00Z,2024-08-12T10:00:00Z,36,5,1.11,0.0028,127,19.8,19.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T084000_RHOW.csv,Hyp,VIIRS_J1,15.621017,36.839983,17.091015,37.791035,167.76,2024-08-13T06:40:00Z,2024-08-13T08:36:00Z,116,5,1.57,0.0087,51.5,56.1,56.1
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T084000_RHOW.csv,VIIRS_J1,Hyp,17.091015,37.791035,15.621017,36.839983,167.76,2024-08-13T08:36:00Z,2024-08-13T06:40:00Z,116,5,0.64,0.0087,35.6,-56.1,56.1
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T093100_RHOW.csv,Hyp,VIIRS_J1,15.642917,36.851,17.091015,37.791035,165.48,2024-08-13T07:31:00Z,2024-08-13T08:36:00Z,65,5,1.32,0.0063,47.5,36.3,36.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T093100_RHOW.csv,VIIRS_J1,Hyp,17.091015,37.791035,15.642917,36.851,165.48,2024-08-13T08:36:00Z,2024-08-13T07:31:00Z,65,5,0.75,0.0063,31.3,-36.3,36.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T094000_RHOW.csv,Hyp,VIIRS_J1,15.64365,36.852583,17.091015,37.791035,165.32,2024-08-13T07:40:00Z,2024-08-13T08:36:00Z,56,5,1.35,0.0068,63.2,39.8,39.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T094000_RHOW.csv,VIIRS_J1,Hyp,17.091015,37.791035,15.64365,36.852583,165.32,2024-08-13T08:36:00Z,2024-08-13T07:40:00Z,56,5,0.74,0.0068,36.1,-39.8,39.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T100100_RHOW.csv,Hyp,VIIRS_J1,15.6452,36.854717,17.091015,37.791035,165.06,2024-08-13T08:01:00Z,2024-08-13T08:36:00Z,35,5,1.27,0.0057,66.2,33.3,33.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T100100_RHOW.csv,VIIRS_J1,Hyp,17.091015,37.791035,15.6452,36.854717,165.06,2024-08-13T08:36:00Z,2024-08-13T08:01:00Z,35,5,0.79,0.0057,33.9,-33.3,33.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T102100_RHOW.csv,Hyp,VIIRS_J1,15.64745,36.85755,15.37805,39.886929,338.05,2024-08-13T08:21:00Z,2024-08-13T10:18:01Z,117,5,1.1,0.0022,33.1,13.3,20.1
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T102100_RHOW.csv,VIIRS_J1,Hyp,15.37805,39.886929,15.64745,36.85755,338.05,2024-08-13T10:18:01Z,2024-08-13T08:21:00Z,117,5,0.91,0.0022,269.3,-13.3,20.1
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T111100_RHOW.csv,Hyp,VIIRS_J1,15.598983,36.922133,15.338189,39.883099,330.4,2024-08-13T09:11:00Z,2024-08-13T10:18:01Z,67,5,0.97,0.0014,23,-6.8,6.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T111100_RHOW.csv,VIIRS_J1,Hyp,15.338189,39.883099,15.598983,36.922133,330.4,2024-08-13T10:18:01Z,2024-08-13T09:11:00Z,67,5,1.02,0.0014,472.5,6.8,6.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T132000_RHOW.csv,Hyp,VIIRS_J1,15.405917,37.1284,15.167526,39.866543,305.52,2024-08-13T11:20:00Z,2024-08-13T10:18:01Z,62,5,0.88,0.0033,28.7,-17.9,17.9
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T132000_RHOW.csv,VIIRS_J1,Hyp,15.167526,39.866543,15.405917,37.1284,305.52,2024-08-13T10:18:01Z,2024-08-13T11:20:00Z,62,5,1.13,0.0033,103.3,17.9,17.9
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T133000_RHOW.csv,Hyp,VIIRS_J1,15.3928,37.143117,15.154531,39.865273,303.74,2024-08-13T11:30:00Z,2024-08-13T10:18:01Z,72,5,0.83,0.0056,37.6,-30.4,30.4
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T133000_RHOW.csv,VIIRS_J1,Hyp,15.154531,39.865273,15.3928,37.143117,303.74,2024-08-13T10:18:01Z,2024-08-13T11:30:00Z,72,5,1.21,0.0056,174.9,30.4,30.4
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T134000_RHOW.csv,Hyp,VIIRS_J1,15.378417,37.15705,15.14156,39.864002,302.04,2024-08-13T11:40:00Z,2024-08-13T10:18:01Z,82,5,0.88,0.0059,40.9,-29.9,29.9
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T134000_RHOW.csv,VIIRS_J1,Hyp,15.14156,39.864002,15.378417,37.15705,302.04,2024-08-13T10:18:01Z,2024-08-13T11:40:00Z,82,5,1.13,0.0059,288.9,29.9,29.9
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T135100_RHOW.csv,Hyp,VIIRS_J1,15.363683,37.170783,15.128604,39.862732,300.36,2024-08-13T11:51:00Z,2024-08-13T10:18:01Z,93,5,0.84,0.0046,32.7,-25.6,25.6
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T135100_RHOW.csv,VIIRS_J1,Hyp,15.128604,39.862732,15.363683,37.170783,300.36,2024-08-13T10:18:01Z,2024-08-13T11:51:00Z,93,5,1.19,0.0046,110.1,25.6,25.6
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T140000_RHOW.csv,Hyp,VIIRS_J1,15.3524,37.180917,15.115669,39.861462,299.11,2024-08-13T12:00:00Z,2024-08-13T10:18:01Z,102,5,0.9,0.0044,36,-21.9,21.9
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T140000_RHOW.csv,VIIRS_J1,Hyp,15.115669,39.861462,15.3524,37.180917,299.11,2024-08-13T10:18:01Z,2024-08-13T12:00:00Z,102,5,1.1,0.0044,211.3,21.9,21.9
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T141000_RHOW.csv,Hyp,VIIRS_J1,15.337183,37.194283,15.102751,39.860191,297.47,2024-08-13T12:10:00Z,2024-08-13T10:18:01Z,112,5,1.14,0.0018,25.7,4.5,14.4
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240813T141000_RHOW.csv,VIIRS_J1,Hyp,15.102751,39.860191,15.337183,37.194283,297.47,2024-08-13T10:18:01Z,2024-08-13T12:10:00Z,112,5,0.87,0.0018,119.2,-4.5,14.4
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T100000_RHOW.csv,Hyp,VIIRS_J1,15.49075,37.586283,15.5079,37.57465,1.99,2024-08-14T08:00:00Z,2024-08-14T09:54:00Z,114,5,0.94,0.0013,7.1,-5.2,5.2
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T100000_RHOW.csv,VIIRS_J1,Hyp,15.5079,37.57465,15.49075,37.586283,1.99,2024-08-14T09:54:00Z,2024-08-14T08:00:00Z,114,5,1.06,0.0013,8.2,5.2,5.2
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T101100_RHOW.csv,Hyp,VIIRS_J1,15.4845,37.581,15.509408,37.568062,2.63,2024-08-14T08:11:00Z,2024-08-14T09:54:00Z,103,5,0.96,8e-4,6.3,-2.4,2.4
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T101100_RHOW.csv,VIIRS_J1,Hyp,15.509408,37.568062,15.4845,37.581,2.63,2024-08-14T09:54:00Z,2024-08-14T08:11:00Z,103,5,1.04,8e-4,7.5,2.4,2.4
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T102100_RHOW.csv,Hyp,VIIRS_J1,15.48055,37.577767,15.500723,37.566803,2.16,2024-08-14T08:21:00Z,2024-08-14T09:54:00Z,93,5,0.95,0.001,5.1,-3,3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T102100_RHOW.csv,VIIRS_J1,Hyp,15.500723,37.566803,15.48055,37.577767,2.16,2024-08-14T09:54:00Z,2024-08-14T08:21:00Z,93,5,1.05,0.001,5.6,3,3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T103000_RHOW.csv,Hyp,VIIRS_J1,15.48055,37.577767,15.500723,37.566803,2.16,2024-08-14T08:30:00Z,2024-08-14T09:54:00Z,84,5,0.95,0.0011,8.4,-2.8,2.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T103000_RHOW.csv,VIIRS_J1,Hyp,15.500723,37.566803,15.48055,37.577767,2.16,2024-08-14T09:54:00Z,2024-08-14T08:30:00Z,84,5,1.05,0.0011,10.9,2.8,2.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T104000_RHOW.csv,Hyp,VIIRS_J1,15.47625,37.574817,15.492041,37.56554,1.73,2024-08-14T08:40:00Z,2024-08-14T09:54:00Z,74,5,1.01,8e-4,17.5,-3.1,3.1
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T104000_RHOW.csv,VIIRS_J1,Hyp,15.492041,37.56554,15.47625,37.574817,1.73,2024-08-14T09:54:00Z,2024-08-14T08:40:00Z,74,5,0.99,8e-4,52.1,3.1,3.1
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T114100_RHOW.csv,Hyp,VIIRS_J1,15.5009,37.688733,15.521522,37.678677,2.13,2024-08-14T09:41:00Z,2024-08-14T09:54:00Z,13,5,0.94,0.0034,29.4,-15.3,15.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T114100_RHOW.csv,VIIRS_J1,Hyp,15.521522,37.678677,15.5009,37.688733,2.13,2024-08-14T09:54:00Z,2024-08-14T09:41:00Z,13,5,1.06,0.0034,84.7,15.3,15.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T115100_RHOW.csv,Hyp,VIIRS_J1,15.507083,37.710817,15.532928,37.707558,2.3,2024-08-14T09:51:00Z,2024-08-14T09:54:00Z,3,5,0.94,0.0038,30.9,-17.3,17.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T115100_RHOW.csv,VIIRS_J1,Hyp,15.532928,37.707558,15.507083,37.710817,2.3,2024-08-14T09:54:00Z,2024-08-14T09:51:00Z,3,5,1.06,0.0038,89.5,17.3,17.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T123100_RHOW.csv,Hyp,VIIRS_J1,15.527933,37.790367,15.545184,37.777142,2.11,2024-08-14T10:31:00Z,2024-08-14T09:54:00Z,37,5,0.92,0.0037,28.2,-18.3,18.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240814T123100_RHOW.csv,VIIRS_J1,Hyp,15.545184,37.777142,15.527933,37.790367,2.11,2024-08-14T09:54:00Z,2024-08-14T10:31:00Z,37,5,1.08,0.0037,68.1,18.3,18.3
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T091000_RHOW.csv,Hyp,VIIRS_J1,15.38855,38.539567,15.408398,38.522755,2.55,2024-08-15T07:10:00Z,2024-08-15T09:36:00Z,146,5,0.91,0.0012,81.5,-1.4,10.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T091000_RHOW.csv,VIIRS_J1,Hyp,15.408398,38.522755,15.38855,38.539567,2.55,2024-08-15T09:36:00Z,2024-08-15T07:10:00Z,146,5,1.1,0.0012,21.1,1.4,10.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T094500_RHOW.csv,Hyp,VIIRS_J1,15.3838,38.53715,15.406294,38.529747,2.13,2024-08-15T07:45:00Z,2024-08-15T09:36:00Z,111,5,0.88,0.0018,6.7,-6,6
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T094500_RHOW.csv,VIIRS_J1,Hyp,15.406294,38.529747,15.3838,38.53715,2.13,2024-08-15T09:36:00Z,2024-08-15T07:45:00Z,111,5,1.13,0.0018,7.5,6,6
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T103000_RHOW.csv,Hyp,VIIRS_J1,15.376033,38.533067,15.39826,38.520866,2.36,2024-08-15T08:30:00Z,2024-08-15T09:36:00Z,66,5,0.82,0.003,11,-11.9,11.9
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T103000_RHOW.csv,VIIRS_J1,Hyp,15.39826,38.520866,15.376033,38.533067,2.36,2024-08-15T09:36:00Z,2024-08-15T08:30:00Z,66,5,1.21,0.003,12.9,11.9,11.9
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T104100_RHOW.csv,Hyp,VIIRS_J1,15.366333,38.54425,15.394046,38.534859,2.63,2024-08-15T08:41:00Z,2024-08-15T09:36:00Z,55,5,0.8,0.0033,13.8,-14.4,14.4
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T104100_RHOW.csv,VIIRS_J1,Hyp,15.394046,38.534859,15.366333,38.54425,2.63,2024-08-15T09:36:00Z,2024-08-15T08:41:00Z,55,5,1.24,0.0033,16.2,14.4,14.4
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T112000_RHOW.csv,Hyp,VIIRS_J1,15.33125,38.580033,15.358935,38.58009,2.41,2024-08-15T09:20:00Z,2024-08-15T09:36:00Z,16,5,0.74,0.0042,35.5,-18,25.2
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T112000_RHOW.csv,VIIRS_J1,Hyp,15.358935,38.58009,15.33125,38.580033,2.41,2024-08-15T09:36:00Z,2024-08-15T09:20:00Z,16,5,1.33,0.0042,30.1,18,25.2
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T130000_RHOW.csv,Hyp,VIIRS_J1,15.2522,38.660433,15.27527,38.652424,2.19,2024-08-15T11:00:00Z,2024-08-15T09:36:00Z,84,5,0.66,0.0063,29.1,-39.6,39.6
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T130000_RHOW.csv,VIIRS_J1,Hyp,15.27527,38.652424,15.2522,38.660433,2.19,2024-08-15T09:36:00Z,2024-08-15T11:00:00Z,84,5,1.49,0.0063,41.9,39.6,39.6
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T132000_RHOW.csv,Hyp,VIIRS_J1,15.237567,38.679867,15.262057,38.671276,2.33,2024-08-15T11:20:00Z,2024-08-15T09:36:00Z,104,5,0.71,0.0054,27.8,-39.8,39.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T132000_RHOW.csv,VIIRS_J1,Hyp,15.262057,38.671276,15.237567,38.679867,2.33,2024-08-15T09:36:00Z,2024-08-15T11:20:00Z,104,5,1.38,0.0054,39.4,39.8,39.8
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T133000_RHOW.csv,Hyp,VIIRS_J1,15.232867,38.6881,15.25993,38.678291,2.59,2024-08-15T11:30:00Z,2024-08-15T09:36:00Z,114,5,0.71,0.0055,29.8,-37.7,37.7
RHOW,HYPERNETS_vs_VIIRS_J1_vs_20240815T133000_RHOW.csv,VIIRS_J1,Hyp,15.25993,38.678291,15.232867,38.6881,2.59,2024-08-15T09:36:00Z,2024-08-15T11:30:00Z,114,5,1.39,0.0055,44.7,37.7,37.7
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240809T090000_RHOW.csv,Hyp,VIIRS_J2,22.4035,36.007133,22.429289,35.99168,2.89,2024-08-09T07:00:00Z,2024-08-09T09:00:01Z,120,5,1.08,0.0014,7.5,4.3,4.7
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240809T090000_RHOW.csv,VIIRS_J2,Hyp,22.429289,35.99168,22.4035,36.007133,2.89,2024-08-09T09:00:01Z,2024-08-09T07:00:00Z,120,5,0.93,0.0014,7.9,-4.3,4.7
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240809T091500_RHOW.csv,Hyp,VIIRS_J2,22.3931,36.0119,22.417446,35.99786,2.69,2024-08-09T07:15:00Z,2024-08-09T09:00:01Z,105,5,1.06,0.001,13.5,1.6,6.7
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240809T091500_RHOW.csv,VIIRS_J2,Hyp,22.417446,35.99786,22.3931,36.0119,2.69,2024-08-09T09:00:01Z,2024-08-09T07:15:00Z,105,5,0.94,0.001,22.4,-1.6,6.7
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240809T093000_RHOW.csv,Hyp,VIIRS_J2,22.3853,36.0155,22.406925,36.030514,2.57,2024-08-09T07:30:00Z,2024-08-09T09:00:01Z,90,5,0.98,0.0011,19.3,-7.6,7.6
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240809T093000_RHOW.csv,VIIRS_J2,Hyp,22.406925,36.030514,22.3853,36.0155,2.57,2024-08-09T09:00:01Z,2024-08-09T07:30:00Z,90,5,1.01,0.0011,39.6,7.6,7.6
RHOW,HYPERNETS_vs_VIIRS_J2_vs_20240810T110400_RHOW.csv,Hyp,VIIRS_J2,19.429983,35.909317,19.450415,35.894615,2.46,2024-08-10T09:04:00Z,2024-08-10T10:24:00Z,80,5,0.94,0.0021,31.7,-12,12
