var_name,file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
LU,HYPERNETS_vs_TRIOS_vs_20240808T065700_LU.csv,Hyp,TRIOS,23.229217,36.074616999999996,23.235899,36.072849,0.63,10,2024-08-08T08:57:00Z,2024-08-08T08:54:45Z,2,20,321,1.0727,1.4345,1.0663,1.079,1.0918,-1.411252,-1.338952,-1.267502,NA,TRUE,TRUE,1.011335,0.945924,28.1986,-0.505498,-0.270514,-0.060207,0.073694,0.270514,0.505498,-102.2238,-37.0828,-6.4065,7.4832,37.0828,102.2238
LU,HYPERNETS_vs_TRIOS_vs_20240808T065700_LU.csv,TRIOS,Hyp,23.235899,36.072849,23.229217,36.074616999999996,0.63,10,2024-08-08T08:54:45Z,2024-08-08T08:57:00Z,2,20,321,0.9214,0.6892,0.9159,0.9268,0.9378,1.188724,1.240954,1.29257,NA,TRUE,TRUE,1.011335,0.945924,51.2589,0.064065,0.370828,1.022238,0.074133,0.370828,1.022238,6.4065,37.0828,102.2238,7.4832,37.0828,102.2238
LU,HYPERNETS_vs_TRIOS_vs_20240809T073700_LU.csv,Hyp,TRIOS,22.401483,36.0163,22.400873,36.015972000000005,0.07,10,2024-08-09T09:37:00Z,2024-08-09T09:39:34Z,3,20,321,1.0367,0.9561,1.0323,1.038,1.0437,0.098731,0.127421,0.155953,NA,TRUE,TRUE,0.42213,0.33464,10.6614,0.054641,0.082529,0.155513,0.055495,0.082617,0.155513,5.4641,8.2529,15.5513,5.5731,8.2617,15.5513
LU,HYPERNETS_vs_TRIOS_vs_20240809T073700_LU.csv,TRIOS,Hyp,22.400873,36.015972000000005,22.401483,36.0163,0.07,10,2024-08-09T09:39:34Z,2024-08-09T09:37:00Z,3,20,321,0.9622,1.0445,0.9581,0.9634,0.9687,-0.151077,-0.122758,-0.094594,NA,TRUE,TRUE,0.42213,0.33464,9.3075,-0.134584,-0.076237,-0.05181,0.052789,0.076783,0.134584,-15.5513,-8.2529,-5.4641,5.5731,8.2617,15.5513
LU,HYPERNETS_vs_TRIOS_vs_20240809T074500_LU.csv,Hyp,TRIOS,22.400667,36.01495,22.400873,36.015972000000005,0.12,10,2024-08-09T09:45:00Z,2024-08-09T09:39:34Z,5,20,321,1.0072,0.9449,1.0029,1.0084,1.0139,0.122873,0.151017,0.179009,NA,TRUE,TRUE,0.298349,0.221806,9.2447,0.02844,0.05714,0.143874,0.030001,0.059143,0.143874,2.844,5.714,14.3874,3.0001,5.9143,14.3874
LU,HYPERNETS_vs_TRIOS_vs_20240809T074500_LU.csv,TRIOS,Hyp,22.400873,36.015972000000005,22.400667,36.01495,0.12,10,2024-08-09T09:39:34Z,2024-08-09T09:45:00Z,5,20,321,0.9904,1.0568,0.9863,0.9917,0.9971,-0.178483,-0.149757,-0.121187,NA,TRUE,TRUE,0.298349,0.221806,8.0058,-0.125778,-0.054051,-0.027654,0.029128,0.056075,0.126048,-14.3874,-5.714,-2.844,3.0001,5.9143,14.3874
LU,HYPERNETS_vs_TRIOS_vs_20240809T093000_LU.csv,Hyp,TRIOS,22.385299999999997,36.0155,22.405568999999996,36.002848,2.31,10,2024-08-09T11:30:00Z,2024-08-09T11:32:22Z,2,20,321,1.0116,1.0178,1.0069,1.0132,1.0194,-0.103744,-0.058698,-0.013929,NA,TRUE,TRUE,0.348834,0.197979,3.5123,-0.03521,-0.016067,0.013128,0.014531,0.027837,0.043213,-3.6495,-1.6329,1.3128,1.4693,2.8564,4.4564
LU,HYPERNETS_vs_TRIOS_vs_20240809T093000_LU.csv,TRIOS,Hyp,22.405568999999996,36.002848,22.385299999999997,36.0155,2.31,10,2024-08-09T11:32:22Z,2024-08-09T11:30:00Z,2,20,321,0.9855,0.9809,0.9809,0.987,0.9931,0.013833,0.057935,0.101767,NA,TRUE,TRUE,0.348834,0.197979,3.5393,-0.012958,0.016329,0.036495,0.014481,0.02824,0.044474,-1.3128,1.6329,3.6495,1.4693,2.8564,4.4564
LU,HYPERNETS_vs_TRIOS_vs_20240810T073600_LU.csv,Hyp,TRIOS,19.497817,35.983117,19.506292,35.982668999999994,0.77,10,2024-08-10T09:36:00Z,2024-08-10T09:33:54Z,2,20,321,0.9913,1.2104,0.9853,0.9977,1.0103,-1.833665,-1.700026,-1.568051,NA,FALSE,TRUE,1.808252,1.751374,19.8482,-0.285971,-0.223555,-0.104494,0.104494,0.223555,0.285971,-40.0503,-28.7921,-11.6687,11.6687,28.7921,40.0503
LU,HYPERNETS_vs_TRIOS_vs_20240810T073600_LU.csv,TRIOS,Hyp,19.506292,35.982668999999994,19.497817,35.983117,0.77,10,2024-08-10T09:33:54Z,2024-08-10T09:36:00Z,2,20,321,0.9957,0.8149,0.9898,1.0023,1.0149,1.591411,1.703863,1.814916,NA,FALSE,TRUE,1.808252,1.751374,26.2303,0.116687,0.287921,0.400503,0.116687,0.287921,0.400503,11.6687,28.7921,40.0503,11.6687,28.7921,40.0503
