var_name,file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
RHOW,HYPERNETS_vs_AQUA_vs_20240813T132000_RHOW.csv,AQUA,Hyp,15.360278,37.184295999999996,15.405917,37.128400000000006,7.42,10,2024-08-13T15:05:00Z,2024-08-13T15:20:00Z,15,120,6,1.056,0.8473,1.016,1.0564,1.0984,0.001422,0.002173,0.002895,NA,TRUE,TRUE,0.003237,0.00318,25.3432,0.150366,0.168769,0.382452,0.150366,0.168769,0.382452,15.0366,16.863,37.7514,15.0366,16.863,37.7514
RHOW,HYPERNETS_vs_AQUA_vs_20240813T133000_RHOW.csv,Hyp,AQUA,15.392800000000001,37.143117000000004,15.423759,37.121639,3.64,10,2024-08-13T15:30:00Z,2024-08-13T15:05:00Z,25,120,7,0.8335,2.6086,0.8095,0.8338,0.8588,-0.00277,-0.002261,-0.001766,NA,TRUE,TRUE,0.006011,0.005646,40.2059,-0.430302,-0.251331,-0.239714,0.239714,0.251331,0.430302,-75.5932,-33.5704,-31.533,31.533,33.5704,75.5932
RHOW,HYPERNETS_vs_AQUA_vs_20240813T133000_RHOW.csv,AQUA,Hyp,15.423759,37.121639,15.392800000000001,37.143117000000004,3.64,10,2024-08-13T15:05:00Z,2024-08-13T15:30:00Z,25,120,7,1.1989,0.3339,1.1644,1.1993,1.2353,0.002182,0.002711,0.003225,NA,TRUE,TRUE,0.006011,0.005646,2697.942,0.315366,0.335704,0.756549,0.315366,0.335704,0.756549,31.533,33.5704,75.5932,31.533,33.5704,75.5932
RHOW,HYPERNETS_vs_AQUA_vs_20240813T134000_RHOW.csv,Hyp,AQUA,15.378417,37.15705,15.418599,37.152779,3.6,10,2024-08-13T15:40:00Z,2024-08-13T15:05:00Z,35,120,8,0.9263,2.7673,0.8734,0.928,0.986,-0.005268,-0.004176,-0.003149,NA,TRUE,TRUE,0.005643,0.005531,48.0163,-0.64115,-0.371308,-0.230163,0.230163,0.371308,0.64115,-341.3065,-61.4877,-29.9062,29.9062,61.4877,341.3065
RHOW,HYPERNETS_vs_AQUA_vs_20240813T134000_RHOW.csv,AQUA,Hyp,15.418599,37.152779,15.378417,37.15705,3.6,10,2024-08-13T15:05:00Z,2024-08-13T15:40:00Z,35,120,8,1.0756,0.3264,1.0142,1.0776,1.145,0.003606,0.0045,0.005343,NA,TRUE,TRUE,0.005643,0.005531,1909.0344,0.299147,0.639521,10.440412,0.299147,0.639521,10.440412,29.9062,61.4877,341.3065,29.9062,61.4877,341.3065
RHOW,HYPERNETS_vs_AQUA_vs_20240813T135100_RHOW.csv,Hyp,AQUA,15.363683000000002,37.170783,15.396419000000002,37.15648699999999,3.31,10,2024-08-13T15:51:00Z,2024-08-13T15:05:00Z,46,120,8,0.8704,2.0615,0.8418,0.8709,0.9009,-0.002243,-0.001726,-0.001226,NA,TRUE,TRUE,0.0043,0.003947,42.8018,-0.51054,-0.292422,-0.19533,0.19533,0.292422,0.51054,-199.2057,-42.0269,-24.2757,24.2757,42.0269,199.2057
RHOW,HYPERNETS_vs_AQUA_vs_20240813T135100_RHOW.csv,AQUA,Hyp,15.396419000000002,37.15648699999999,15.363683000000002,37.170783,3.31,10,2024-08-13T15:05:00Z,2024-08-13T15:51:00Z,46,120,8,1.1476,0.4585,1.11,1.1483,1.1879,0.001457,0.001982,0.002489,NA,TRUE,TRUE,0.0043,0.003947,822.7242,0.242768,0.4273,5.344671,0.242768,0.4273,5.344671,24.2757,42.0269,199.2057,24.2757,42.0269,199.2057
RHOW,HYPERNETS_vs_AQUA_vs_20240813T141000_RHOW.csv,Hyp,AQUA,15.337183,37.194283,15.377468,37.175587,4.13,10,2024-08-13T16:10:00Z,2024-08-13T15:05:00Z,65,120,7,1.2161,2.8329,1.1664,1.217,1.2697,-0.003509,-0.002732,-0.001987,NA,TRUE,TRUE,0.002008,0.001955,26.0889,-0.22253,0.084574,0.096062,0.096062,0.109074,0.22253,-28.6806,8.4574,9.6062,9.6062,10.9074,28.6806
RHOW,HYPERNETS_vs_AQUA_vs_20240813T141000_RHOW.csv,AQUA,Hyp,15.377468,37.175587,15.337183,37.194283,4.13,10,2024-08-13T15:05:00Z,2024-08-13T16:10:00Z,65,120,7,0.8212,0.2924,0.7876,0.8217,0.8574,0.001704,0.002245,0.002764,NA,TRUE,TRUE,0.002008,0.001955,3097.1793,-0.087642,-0.077979,0.287389,0.087642,0.098347,0.287389,-9.6062,-8.4574,28.6806,9.6062,10.9074,28.6806
RHOW,HYPERNETS_vs_AQUA_vs_20240813T142000_RHOW.csv,Hyp,AQUA,15.3218,37.2076,15.358551,37.194645,3.56,10,2024-08-13T16:20:00Z,2024-08-13T15:05:00Z,75,120,6,1.0069,1.2362,0.9759,1.0072,1.0395,-0.00317,-0.002515,-0.00188,NA,FALSE,TRUE,0.00238,0.00237,16.6958,-0.260095,-0.096594,-0.085371,0.085371,0.096594,0.260095,-36.0368,-10.7005,-9.3339,9.3339,10.7005,36.0368
