var_name,file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
LW,HYPERNETS_vs_TRIOS_vs_20240810T114500_LW.csv,Hyp,TRIOS,19.3462,35.9094,19.339481000000003,35.909440999999994,0.61,10,2024-08-10T13:45:00Z,2024-08-10T13:47:09Z,2,20,321,1.0158,2.0372,1.0098,1.0203,1.0309,-2.422358,-2.336355,-2.251238,NA,TRUE,TRUE,2.24387,2.180298,47.6788,-0.851106,-0.432732,-0.141127,0.141127,0.432732,0.851106,-571.6187,-76.2836,-16.4317,16.4317,76.2836,571.6187
LW,HYPERNETS_vs_TRIOS_vs_20240810T114500_LW.csv,TRIOS,Hyp,19.339481000000003,35.909440999999994,19.3462,35.9094,0.61,10,2024-08-10T13:47:09Z,2024-08-10T13:45:00Z,2,20,321,0.9758,0.4714,0.97,0.9801,0.9903,2.229476,2.289917,2.349735,NA,TRUE,TRUE,2.24387,2.180298,273.0853,0.164317,0.762836,5.716187,0.164317,0.762836,5.716187,16.4317,76.2836,571.6187,16.4317,76.2836,571.6187
LW,HYPERNETS_vs_TRIOS_vs_20240810T120000_LW.csv,Hyp,TRIOS,19.312732999999998,35.90995,19.306159,35.910015,0.59,10,2024-08-10T14:00:00Z,2024-08-10T14:02:35Z,3,20,321,0.9919,2.6575,0.9861,0.9999,1.0138,-3.663717,-3.534143,-3.406349,NA,FALSE,TRUE,3.612898,3.535508,56.7381,-0.930663,-0.576199,-0.223516,0.223516,0.576199,0.930663,-1342.2268,-135.9599,-28.7857,28.7857,135.9599,1342.2268
LW,HYPERNETS_vs_TRIOS_vs_20240810T120000_LW.csv,TRIOS,Hyp,19.306159,35.910015,19.312732999999998,35.90995,0.59,10,2024-08-10T14:02:35Z,2024-08-10T14:00:00Z,3,20,321,0.9922,0.3528,0.9864,1.0001,1.0141,3.4543180000000002,3.534661,3.613901,NA,FALSE,TRUE,3.612898,3.535508,674.2918,0.287857,1.359599,13.422268,0.287857,1.359599,13.422268,28.7857,135.9599,1342.2268,28.7857,135.9599,1342.2268
LW,HYPERNETS_vs_TRIOS_vs_20240810T123000_LW.csv,Hyp,TRIOS,19.24585,35.91068299999999,19.246183,35.91064599999999,0.03,10,2024-08-10T14:30:00Z,2024-08-10T14:29:36Z,0,20,321,0.9834,2.478,0.9776,0.991,1.0045,-3.530161,-3.405014,-3.281556,NA,FALSE,TRUE,3.562085,3.488465,55.7737,-0.909715,-0.559523,-0.226963,0.226963,0.559523,0.909715,-1007.5983,-127.0268,-29.3599,29.3599,127.0268,1007.5983
LW,HYPERNETS_vs_TRIOS_vs_20240810T123000_LW.csv,TRIOS,Hyp,19.246183,35.91064599999999,19.24585,35.91068299999999,0.03,10,2024-08-10T14:29:36Z,2024-08-10T14:30:00Z,0,20,321,1.0014,0.3813,0.9955,1.0091,1.0229,3.356794,3.436076,3.514288,NA,FALSE,TRUE,3.562085,3.488465,493.3948,0.293599,1.270268,10.075983,0.293599,1.270268,10.075983,29.3599,127.0268,1007.5983,29.3599,127.0268,1007.5983
LW,HYPERNETS_vs_TRIOS_vs_20240810T124500_LW.csv,Hyp,TRIOS,19.212332999999997,35.911117,19.210498,35.91108699999999,0.17,10,2024-08-10T14:45:00Z,2024-08-10T14:46:02Z,1,20,321,1.0146,2.0745,1.0085,1.0215,1.0346,-2.995383,-2.884291,-2.774609,NA,TRUE,TRUE,2.778828,2.703032,49.3833,-0.831072,-0.484178,-0.180892,0.180892,0.484178,0.831072,-491.9666,-93.8652,-22.084,22.084,93.8652,491.9666
LW,HYPERNETS_vs_TRIOS_vs_20240810T124500_LW.csv,TRIOS,Hyp,19.210498,35.91108699999999,19.212332999999997,35.911117,0.17,10,2024-08-10T14:46:02Z,2024-08-10T14:45:00Z,1,20,321,0.9723,0.4644,0.9665,0.9789,0.9915,2.751108,2.823565,2.895103,NA,TRUE,TRUE,2.778828,2.703032,239.801,0.22084,0.938652,4.919666,0.22084,0.938652,4.919666,22.084,93.8652,491.9666,22.084,93.8652,491.9666
LW,HYPERNETS_vs_TRIOS_vs_20240810T131500_LW.csv,Hyp,TRIOS,19.134100000000004,35.9121,19.140775,35.91197699999999,0.6,10,2024-08-10T15:15:00Z,2024-08-10T15:13:07Z,2,20,321,1.0539,3.3649,1.0541,1.0796,1.1057,-6.8812430000000004,-6.597964,-6.321379,NA,TRUE,TRUE,5.83939,5.734907,63.5441,-0.93055,-0.70374,-0.311475,0.311475,0.70374,0.93055,-1339.8803,-237.541,-45.2381,45.2381,237.541,1339.8803
LW,HYPERNETS_vs_TRIOS_vs_20240810T131500_LW.csv,TRIOS,Hyp,19.140775,35.91197699999999,19.134100000000004,35.9121,0.6,10,2024-08-10T15:13:07Z,2024-08-10T15:15:00Z,2,20,321,0.9042,0.2759,0.9044,0.9263,0.9487,5.996985,6.11147,6.22325,NA,TRUE,TRUE,5.83939,5.734907,640.8737,0.452381,2.37541,13.398803,0.452381,2.37541,13.398803,45.2381,237.541,1339.8803,45.2381,237.541,1339.8803
