file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Bias,Error,MRD,MARD,RMSE,MSA,MAPE
HYPERNETS_vs_TRIOS_vs_20240810T163100_RHOW.csv,TRIOS,Hyp,18.880058000000002,35.914998999999995,18.665833,35.920750000000005,19.32,10,2024-08-10T17:02:18Z,2024-08-10T18:31:00Z,89,20,321,0.71,1.09,-62.43,62.43,-0.384337,0.384337,0.006963,0.005178,38.8
HYPERNETS_vs_TRIOS_vs_20240811T091600_RHOW.csv,Hyp,TRIOS,16.499767,36.042300000000004,16.482825999999996,36.025699,2.4,10,2024-08-11T11:16:00Z,2024-08-11T12:09:27Z,53,20,321,1.04,1.25,-6.08,6.42,-0.057279,0.062626,5.69e-4,4.75e-4,23.33
HYPERNETS_vs_TRIOS_vs_20240811T091600_RHOW.csv,TRIOS,Hyp,16.482825999999996,36.025699,16.499767,36.042300000000004,2.4,10,2024-08-11T12:09:27Z,2024-08-11T11:16:00Z,53,20,321,0.96,0.79,6.08,6.42,0.06076,0.063799,5.69e-4,4.75e-4,55.47
HYPERNETS_vs_TRIOS_vs_20240811T111600_RHOW.csv,Hyp,TRIOS,16.4092,36.04515000000001,16.443555,36.035663,3.27,10,2024-08-11T13:16:00Z,2024-08-11T12:53:07Z,23,20,321,1.06,1.28,-4.82,7.96,-0.045973,0.079599,8.38e-4,6.19e-4,25.57
HYPERNETS_vs_TRIOS_vs_20240811T111600_RHOW.csv,TRIOS,Hyp,16.443555,36.035663,16.4092,36.04515000000001,3.27,10,2024-08-11T12:53:07Z,2024-08-11T13:16:00Z,23,20,321,0.94,0.77,4.82,7.96,0.048188,0.075867,8.38e-4,6.19e-4,75.14
HYPERNETS_vs_TRIOS_vs_20240813T080100_RHOW.csv,Hyp,TRIOS,15.532567,36.810317,15.644079999999999,36.85318399999999,11.02,10,2024-08-13T10:01:00Z,2024-08-13T11:49:19Z,108,20,321,1.41,1.57,32.56,38.9,0.325625,0.385684,0.004793,0.003535,47.41
HYPERNETS_vs_TRIOS_vs_20240813T080100_RHOW.csv,TRIOS,Hyp,15.644079999999999,36.85318399999999,15.532567,36.810317,11.02,10,2024-08-13T11:49:19Z,2024-08-13T10:01:00Z,108,20,321,0.71,0.61,-32.56,38.9,-0.245639,0.280575,0.004793,0.003535,133.55
HYPERNETS_vs_TRIOS_vs_20240813T132000_RHOW.csv,Hyp,TRIOS,15.405917,37.128400000000006,15.331060999999998,37.19951800000001,10.33,10,2024-08-13T15:20:00Z,2024-08-13T16:13:27Z,53,20,321,0.98,1.13,-17.16,17.16,-0.146499,0.146499,0.001168,0.001066,18.18
HYPERNETS_vs_TRIOS_vs_20240813T132000_RHOW.csv,TRIOS,Hyp,15.331060999999998,37.19951800000001,15.405917,37.128400000000006,10.33,10,2024-08-13T16:13:27Z,2024-08-13T15:20:00Z,53,20,321,1.02,0.88,17.16,17.16,0.171645,0.171645,0.001168,0.001066,25.95
HYPERNETS_vs_TRIOS_vs_20240813T133000_RHOW.csv,Hyp,TRIOS,15.392800000000001,37.143117000000004,15.331060999999998,37.19951800000001,8.33,10,2024-08-13T15:30:00Z,2024-08-13T16:13:27Z,43,20,321,0.92,1.32,-41.15,41.15,-0.291509,0.291509,0.003182,0.002955,34.47
HYPERNETS_vs_TRIOS_vs_20240813T133000_RHOW.csv,TRIOS,Hyp,15.331060999999998,37.19951800000001,15.392800000000001,37.143117000000004,8.33,10,2024-08-13T16:13:27Z,2024-08-13T15:30:00Z,43,20,321,1.09,0.75,41.15,41.15,0.411451,0.411451,0.003182,0.002955,71.75
HYPERNETS_vs_TRIOS_vs_20240813T134000_RHOW.csv,Hyp,TRIOS,15.378417,37.15705,15.331060999999998,37.19951800000001,6.32,10,2024-08-13T15:40:00Z,2024-08-13T16:13:27Z,33,20,321,0.98,1.58,-55.93,55.93,-0.358667,0.358667,0.003687,0.003614,40.83
HYPERNETS_vs_TRIOS_vs_20240813T134000_RHOW.csv,TRIOS,Hyp,15.331060999999998,37.19951800000001,15.378417,37.15705,6.32,10,2024-08-13T16:13:27Z,2024-08-13T15:40:00Z,33,20,321,1.01,0.63,55.93,55.93,0.559253,0.559253,0.003687,0.003614,119.14
HYPERNETS_vs_TRIOS_vs_20240813T135100_RHOW.csv,Hyp,TRIOS,15.363683000000002,37.170783,15.331060999999998,37.19951800000001,4.31,10,2024-08-13T15:51:00Z,2024-08-13T16:13:27Z,22,20,321,0.92,1.13,-24.16,24.16,-0.194618,0.194618,0.002251,0.001934,23.08
HYPERNETS_vs_TRIOS_vs_20240813T135100_RHOW.csv,TRIOS,Hyp,15.331060999999998,37.19951800000001,15.363683000000002,37.170783,4.31,10,2024-08-13T16:13:27Z,2024-08-13T15:51:00Z,22,20,321,1.09,0.88,24.16,24.16,0.241646,0.241646,0.002251,0.001934,34.24
HYPERNETS_vs_TRIOS_vs_20240814T123100_RHOW.csv,Hyp,TRIOS,15.527932999999999,37.790367,15.509195,37.71812800000001,8.21,10,2024-08-14T14:31:00Z,2024-08-14T13:55:03Z,36,20,321,1.03,1.23,-17.22,17.22,-0.146919,0.146919,0.001412,0.001365,19.98
HYPERNETS_vs_TRIOS_vs_20240814T123100_RHOW.csv,TRIOS,Hyp,15.509195,37.71812800000001,15.527932999999999,37.790367,8.21,10,2024-08-14T13:55:03Z,2024-08-14T14:31:00Z,36,20,321,0.97,0.81,17.22,17.22,0.172222,0.172222,0.001412,0.001365,31
HYPERNETS_vs_TRIOS_vs_20240815T130000_RHOW.csv,Hyp,TRIOS,15.2522,38.660433000000005,15.302222,38.608387,7.24,10,2024-08-15T15:00:00Z,2024-08-15T13:54:08Z,66,20,321,0.96,1.19,-7.42,7.64,-0.069102,0.071338,8.77e-4,6.21e-4,20.69
HYPERNETS_vs_TRIOS_vs_20240815T130000_RHOW.csv,TRIOS,Hyp,15.302222,38.608387,15.2522,38.660433000000005,7.24,10,2024-08-15T13:54:08Z,2024-08-15T15:00:00Z,66,20,321,1.04,0.83,7.42,7.64,0.074231,0.075832,8.77e-4,6.21e-4,42.93
HYPERNETS_vs_TRIOS_vs_20240815T132000_RHOW.csv,Hyp,TRIOS,15.237566999999999,38.679866999999994,15.302222,38.608387,9.74,10,2024-08-15T15:20:00Z,2024-08-15T13:54:08Z,86,20,321,0.98,1.24,-5.98,6.19,-0.056391,0.058306,7.04e-4,5.53e-4,22.66
HYPERNETS_vs_TRIOS_vs_20240815T132000_RHOW.csv,TRIOS,Hyp,15.302222,38.608387,15.237566999999999,38.679866999999994,9.74,10,2024-08-15T13:54:08Z,2024-08-15T15:20:00Z,86,20,321,1.02,0.8,5.98,6.19,0.059761,0.061734,7.04e-4,5.53e-4,53.96
HYPERNETS_vs_TRIOS_vs_20240815T133000_RHOW.csv,Hyp,TRIOS,15.232866999999999,38.688100000000006,15.302222,38.608387,10.73,10,2024-08-15T15:30:00Z,2024-08-15T13:54:08Z,96,20,321,0.97,1.26,-5.91,6.33,-0.055781,0.059495,7.18e-4,5.64e-4,23.32
HYPERNETS_vs_TRIOS_vs_20240815T133000_RHOW.csv,TRIOS,Hyp,15.302222,38.608387,15.232866999999999,38.688100000000006,10.73,10,2024-08-15T13:54:08Z,2024-08-15T15:30:00Z,96,20,321,1.02,0.78,5.91,6.33,0.059076,0.062799,7.18e-4,5.64e-4,60.42
HYPERNETS_vs_TRIOS_vs_20240815T134200_RHOW.csv,Hyp,TRIOS,15.2297,38.696783,15.302222,38.608387,11.69,10,2024-08-15T15:42:00Z,2024-08-15T13:54:08Z,108,20,321,0.98,1.16,-4.41,4.93,-0.042268,0.047355,5.44e-4,4.03e-4,17.39
HYPERNETS_vs_TRIOS_vs_20240815T134200_RHOW.csv,TRIOS,Hyp,15.302222,38.608387,15.2297,38.696783,11.69,10,2024-08-15T13:54:08Z,2024-08-15T15:42:00Z,108,20,321,1.02,0.86,4.41,4.93,0.044133,0.048423,5.44e-4,4.03e-4,32.36
HYPERNETS_vs_TRIOS_vs_20240816T080100_RHOW.csv,Hyp,TRIOS,13.74245,39.23543300000001,13.646032,39.25555500000001,8.61,10,2024-08-16T10:01:00Z,2024-08-16T11:54:21Z,113,20,321,1.08,0.92,9.75,9.75,0.097543,0.097543,0.001449,9.96e-4,28.39
HYPERNETS_vs_TRIOS_vs_20240816T080100_RHOW.csv,TRIOS,Hyp,13.646032,39.25555500000001,13.74245,39.23543300000001,8.61,10,2024-08-16T11:54:21Z,2024-08-16T10:01:00Z,113,20,321,0.93,1.08,-9.75,9.75,-0.088874,0.088874,0.001449,9.96e-4,14.98
HYPERNETS_vs_TRIOS_vs_20240816T081000_RHOW.csv,Hyp,TRIOS,13.725667,39.239267,13.643632,39.254345,7.27,10,2024-08-16T10:10:00Z,2024-08-16T12:09:57Z,120,20,321,1.07,0.84,18.15,18.15,0.181488,0.181488,0.001567,0.001274,49.72
HYPERNETS_vs_TRIOS_vs_20240816T081000_RHOW.csv,TRIOS,Hyp,13.643632,39.254345,13.725667,39.239267,7.27,10,2024-08-16T12:09:57Z,2024-08-16T10:10:00Z,120,20,321,0.94,1.19,-18.15,18.15,-0.153609,0.153609,0.001567,0.001274,25.23
